record_id,date,time,latitude,longitude,east_or_west_hemisphere
85025025,1985-12-01T00:00:00Z, 19:45:00,-38.13333333333333,173.55,Eastern Hemisphere
85025026,1985-12-01T00:00:00Z, 20:00:00,-38.2,173.56666666666666,Eastern Hemisphere
85025027,1985-12-02T00:00:00Z, 08:00:00,-38.96666666666667,173.86666666666667,Eastern Hemisphere
85025028,1985-12-02T00:00:00Z, 08:30:00,-38.96666666666667,173.86666666666667,Eastern Hemisphere
85025029,1985-12-02T00:00:00Z, 09:00:00,-38.96666666666667,173.86666666666667,Eastern Hemisphere
85025030,1985-12-02T00:00:00Z, 10:00:00,-38.95,173.86666666666667,Eastern Hemisphere
85025031,1985-12-02T00:00:00Z, 10:45:00,-38.95,173.86666666666667,Eastern Hemisphere
85025032,1985-12-02T00:00:00Z, 11:00:00,-38.95,173.86666666666667,Eastern Hemisphere
85025033,1985-12-02T00:00:00Z, 12:00:00,-38.983333333333334,173.88333333333333,Eastern Hemisphere
85025034,1985-12-02T00:00:00Z, 15:00:00,-39.016666666666666,173.86666666666667,Eastern Hemisphere
85026001,1985-12-03T00:00:00Z, 14:30:00,-39.03333333333333,174.05,Eastern Hemisphere
85026002,1985-12-03T00:00:00Z, 15:00:00,-38.95,174,Eastern Hemisphere
85026003,1985-12-03T00:00:00Z, 15:45:00,-38.766666666666666,173.93333333333334,Eastern Hemisphere
85026004,1985-12-03T00:00:00Z, 16:00:00,-38.7,173.91666666666666,Eastern Hemisphere
85026005,1985-12-03T00:00:00Z, 16:15:00,-38.63333333333333,173.9,Eastern Hemisphere
85026006,1985-12-03T00:00:00Z, 17:00:00,-38.46666666666667,173.83333333333334,Eastern Hemisphere
85026007,1985-12-03T00:00:00Z, 17:30:00,-38.36666666666667,173.8,Eastern Hemisphere
85026008,1985-12-03T00:00:00Z, 17:45:00,-38.3,173.75,Eastern Hemisphere
85026009,1985-12-03T00:00:00Z, 18:00:00,-38.233333333333334,173.73333333333332,Eastern Hemisphere
85026010,1985-12-03T00:00:00Z, 18:15:00,-38.166666666666664,173.71666666666667,Eastern Hemisphere
85026011,1985-12-03T00:00:00Z, 18:30:00,-38.1,173.68333333333334,Eastern Hemisphere
85026012,1985-12-03T00:00:00Z, 19:15:00,-37.93333333333333,173.63333333333333,Eastern Hemisphere
85026013,1985-12-03T00:00:00Z, 19:30:00,-37.86666666666667,173.61666666666667,Eastern Hemisphere
85026014,1985-12-03T00:00:00Z, 20:00:00,-37.75,173.58333333333334,Eastern Hemisphere
85026015,1985-12-04T00:00:00Z, 07:30:00,-34.95,172.9,Eastern Hemisphere
85026016,1985-12-04T00:00:00Z, 08:00:00,-34.833333333333336,172.51666666666668,Eastern Hemisphere
85026017,1985-12-04T00:00:00Z, 08:30:00,-34.71666666666667,172.48333333333332,Eastern Hemisphere
85026018,1985-12-04T00:00:00Z, 08:45:00,-34.65,172.46666666666667,Eastern Hemisphere
85026019,1985-12-04T00:00:00Z, 09:00:00,-34.583333333333336,172.43333333333334,Eastern Hemisphere
85026020,1985-12-04T00:00:00Z, 09:15:00,-34.53333333333333,172.43333333333334,Eastern Hemisphere
85026021,1985-12-04T00:00:00Z, 09:30:00,-34.483333333333334,172.51666666666668,Eastern Hemisphere
85026022,1985-12-04T00:00:00Z, 09:45:00,-34.4,172.55,Eastern Hemisphere
85026023,1985-12-04T00:00:00Z, 10:30:00,-34.36666666666667,172.76666666666668,Eastern Hemisphere
85026024,1985-12-04T00:00:00Z, 10:45:00,-34.36666666666667,172.85,Eastern Hemisphere
85026025,1985-12-04T00:00:00Z, 11:00:00,-34.35,172.9,Eastern Hemisphere
85026026,1985-12-04T00:00:00Z, 11:15:00,-34.35,172.96666666666667,Eastern Hemisphere
85026027,1985-12-04T00:00:00Z, 11:30:00,-34.333333333333336,173.05,Eastern Hemisphere
85026028,1985-12-04T00:00:00Z, 12:00:00,-34.416666666666664,173.18333333333334,Eastern Hemisphere
85026029,1985-12-04T00:00:00Z, 13:00:00,-34.56666666666667,173.46666666666667,Eastern Hemisphere
85026030,1985-12-04T00:00:00Z, 13:15:00,-34.61666666666667,173.51666666666668,Eastern Hemisphere
85026031,1985-12-04T00:00:00Z, 13:30:00,-34.65,173.56666666666666,Eastern Hemisphere
85026032,1985-12-04T00:00:00Z, 14:30:00,-34.81666666666667,173.83333333333334,Eastern Hemisphere
85026033,1985-12-04T00:00:00Z, 14:45:00,-34.86666666666667,173.91666666666666,Eastern Hemisphere
85026034,1985-12-04T00:00:00Z, 15:00:00,-34.9,174,Eastern Hemisphere
85026035,1985-12-04T00:00:00Z, 15:30:00,-34.96666666666667,174.11666666666667,Eastern Hemisphere
85026036,1985-12-04T00:00:00Z, 16:00:00,-35.05,174.28333333333333,Eastern Hemisphere
85026037,1985-12-04T00:00:00Z, 16:30:00,-35.11666666666667,174.36666666666667,Eastern Hemisphere
85026038,1985-12-04T00:00:00Z, 17:45:00,-35.416666666666664,174.53333333333333,Eastern Hemisphere
85027001,1985-12-06T00:00:00Z, 11:15:00,-36.016666666666666,174.68333333333334,Eastern Hemisphere
85027002,1985-12-06T00:00:00Z, 12:00:00,-36.166666666666664,174.78333333333333,Eastern Hemisphere
85027003,1985-12-06T00:00:00Z, 13:00:00,-36.38333333333333,174.93333333333334,Eastern Hemisphere
85027004,1985-12-06T00:00:00Z, 14:00:00,-36.63333333333333,174.93333333333334,Eastern Hemisphere
85028001,1985-12-07T00:00:00Z, 10:20:00,-36.75,174.81666666666666,Eastern Hemisphere
85028002,1985-12-07T00:00:00Z, 11:00:00,-36.63333333333333,174.93333333333334,Eastern Hemisphere
85028003,1985-12-07T00:00:00Z, 11:15:00,-36.583333333333336,174.96666666666667,Eastern Hemisphere
85028004,1985-12-07T00:00:00Z, 11:30:00,-36.516666666666666,174.96666666666667,Eastern Hemisphere
85028005,1985-12-07T00:00:00Z, 12:00:00,-36.4,174.96666666666667,Eastern Hemisphere
85028006,1985-12-07T00:00:00Z, 13:00:00,-36.18333333333333,174.8,Eastern Hemisphere
85028007,1985-12-07T00:00:00Z, 14:00:00,-35.95,174.61666666666667,Eastern Hemisphere
85028008,1985-12-07T00:00:00Z, 16:00:00,-35.88333333333333,174.56666666666666,Eastern Hemisphere
85029001,1985-12-10T00:00:00Z, 10:30:00,-35.86666666666667,174.6,Eastern Hemisphere
85029002,1985-12-10T00:00:00Z, 11:15:00,-35.71666666666667,174.63333333333333,Eastern Hemisphere
85029003,1985-12-10T00:00:00Z, 11:30:00,-35.63333333333333,174.61666666666667,Eastern Hemisphere
85029004,1985-12-10T00:00:00Z, 12:00:00,-35.516666666666666,174.6,Eastern Hemisphere
85029005,1985-12-10T00:00:00Z, 13:15:00,-35.233333333333334,174.45,Eastern Hemisphere
85029006,1985-12-10T00:00:00Z, 13:30:00,-35.166666666666664,174.41666666666666,Eastern Hemisphere
85029007,1985-12-10T00:00:00Z, 13:45:00,-35.11666666666667,174.4,Eastern Hemisphere
85029008,1985-12-10T00:00:00Z, 14:00:00,-35.083333333333336,174.31666666666666,Eastern Hemisphere
85029009,1985-12-10T00:00:00Z, 14:15:00,-35.05,174.26666666666668,Eastern Hemisphere
85029010,1985-12-10T00:00:00Z, 14:30:00,-35,174.2,Eastern Hemisphere
85029011,1985-12-10T00:00:00Z, 15:30:00,-34.85,173.93333333333334,Eastern Hemisphere
85029012,1985-12-10T00:00:00Z, 15:45:00,-34.8,173.86666666666667,Eastern Hemisphere
85029013,1985-12-10T00:00:00Z, 16:00:00,-34.8,173.83333333333334,Eastern Hemisphere
85029014,1985-12-10T00:00:00Z, 16:15:00,-34.7,173.73333333333332,Eastern Hemisphere
85029015,1985-12-10T00:00:00Z, 18:15:00,-34.45,173.26666666666668,Eastern Hemisphere
85029016,1985-12-10T00:00:00Z, 18:30:00,-34.4,173.2,Eastern Hemisphere
85029017,1985-12-10T00:00:00Z, 19:15:00,-34.35,172.98333333333332,Eastern Hemisphere
85029018,1985-12-10T00:00:00Z, 19:30:00,-34.35,172.9,Eastern Hemisphere
85029019,1985-12-11T00:00:00Z, 07:30:00,-37.2,172.75,Eastern Hemisphere
85029020,1985-12-11T00:00:00Z, 08:00:00,-37.35,172.78333333333333,Eastern Hemisphere
85029021,1985-12-11T00:00:00Z, 08:45:00,-37.53333333333333,172.8,Eastern Hemisphere
85029022,1985-12-11T00:00:00Z, 09:00:00,-37.583333333333336,172.8,Eastern Hemisphere
85029023,1985-12-11T00:00:00Z, 09:15:00,-37.666666666666664,172.81666666666666,Eastern Hemisphere
85029024,1985-12-11T00:00:00Z, 09:30:00,-37.733333333333334,172.81666666666666,Eastern Hemisphere
85029025,1985-12-11T00:00:00Z, 11:00:00,-38.11666666666667,172.86666666666667,Eastern Hemisphere
85029026,1985-12-11T00:00:00Z, 11:15:00,-38.18333333333333,172.88333333333333,Eastern Hemisphere
85029027,1985-12-11T00:00:00Z, 11:30:00,-38.25,172.88333333333333,Eastern Hemisphere
85029028,1985-12-11T00:00:00Z, 12:00:00,-38.4,172.93333333333334,Eastern Hemisphere
85029029,1985-12-11T00:00:00Z, 13:00:00,-38.65,172.96666666666667,Eastern Hemisphere
85029030,1985-12-11T00:00:00Z, 13:15:00,-38.71666666666667,172.98333333333332,Eastern Hemisphere
85029031,1985-12-11T00:00:00Z, 13:30:00,-38.78333333333333,173,Eastern Hemisphere
85029032,1985-12-11T00:00:00Z, 13:45:00,-38.85,173,Eastern Hemisphere
85029033,1985-12-11T00:00:00Z, 14:00:00,-38.916666666666664,173.01666666666668,Eastern Hemisphere
85029034,1985-12-11T00:00:00Z, 14:15:00,-38.983333333333334,173.01666666666668,Eastern Hemisphere
85029035,1985-12-11T00:00:00Z, 15:30:00,-39.28333333333333,173.08333333333334,Eastern Hemisphere
85029036,1985-12-11T00:00:00Z, 15:45:00,-39.333333333333336,174.08333333333334,Eastern Hemisphere
85029037,1985-12-11T00:00:00Z, 16:00:00,-39.416666666666664,173.1,Eastern Hemisphere
85029038,1985-12-11T00:00:00Z, 16:15:00,-39.483333333333334,173.11666666666667,Eastern Hemisphere
85029039,1985-12-11T00:00:00Z, 18:30:00,-40.05,173.16666666666666,Eastern Hemisphere
85029040,1985-12-11T00:00:00Z, 18:45:00,-40.11666666666667,173.16666666666666,Eastern Hemisphere
85029041,1985-12-11T00:00:00Z, 19:30:00,-40.3,173.2,Eastern Hemisphere
85029042,1985-12-11T00:00:00Z, 20:00:00,-40.43333333333333,173.25,Eastern Hemisphere
85030001,1985-12-15T00:00:00Z, 07:15:00,-37.05,173.3,Eastern Hemisphere
85030002,1985-12-15T00:00:00Z, 08:00:00,-36.983333333333334,173.28333333333333,Eastern Hemisphere
85030003,1985-12-15T00:00:00Z, 08:15:00,-36.916666666666664,173.28333333333333,Eastern Hemisphere
85030004,1985-12-15T00:00:00Z, 09:00:00,-36.61666666666667,173.15,Eastern Hemisphere
85030005,1985-12-15T00:00:00Z, 10:00:00,-36.36666666666667,173.05,Eastern Hemisphere
85030006,1985-12-15T00:00:00Z, 10:30:00,-36.21666666666667,173.01666666666668,Eastern Hemisphere
85030007,1985-12-15T00:00:00Z, 10:45:00,-36.18333333333333,173.01666666666668,Eastern Hemisphere
85030008,1985-12-15T00:00:00Z, 11:00:00,-36.13333333333333,172.98333333333332,Eastern Hemisphere
85030009,1985-12-15T00:00:00Z, 12:00:00,-35.88333333333333,172.9,Eastern Hemisphere
85030010,1985-12-15T00:00:00Z, 13:15:00,-35.56666666666667,172.8,Eastern Hemisphere
85030011,1985-12-15T00:00:00Z, 13:30:00,-35.5,172.76666666666668,Eastern Hemisphere
85030012,1985-12-15T00:00:00Z, 13:45:00,-35.43333333333333,172.73333333333332,Eastern Hemisphere
85030013,1985-12-15T00:00:00Z, 14:00:00,-35.36666666666667,172.71666666666667,Eastern Hemisphere
85030014,1985-12-15T00:00:00Z, 14:30:00,-35.233333333333334,172.66666666666666,Eastern Hemisphere
85030015,1985-12-15T00:00:00Z, 14:45:00,-35.18333333333333,172.65,Eastern Hemisphere
85030016,1985-12-15T00:00:00Z, 15:00:00,-35.11666666666667,172.63333333333333,Eastern Hemisphere
85030017,1985-12-15T00:00:00Z, 15:15:00,-35.05,172.61666666666667,Eastern Hemisphere
85030018,1985-12-15T00:00:00Z, 16:00:00,-34.88333333333333,172.58333333333334,Eastern Hemisphere
85030019,1985-12-15T00:00:00Z, 16:15:00,-34.81666666666667,172.56666666666666,Eastern Hemisphere
85030020,1985-12-15T00:00:00Z, 16:30:00,-34.733333333333334,172.5,Eastern Hemisphere
85030021,1985-12-15T00:00:00Z, 17:30:00,-34.5,172.46666666666667,Eastern Hemisphere
85030022,1985-12-15T00:00:00Z, 17:45:00,-34.45,172.48333333333332,Eastern Hemisphere
85030023,1985-12-15T00:00:00Z, 18:00:00,-34.416666666666664,172.55,Eastern Hemisphere
85030024,1985-12-15T00:00:00Z, 18:45:00,-34.36666666666667,172.78333333333333,Eastern Hemisphere
85030025,1985-12-15T00:00:00Z, 19:00:00,-34.35,172.83333333333334,Eastern Hemisphere
85030026,1985-12-15T00:00:00Z, 20:00:00,-34.36666666666667,173.11666666666667,Eastern Hemisphere
85031001,1985-12-19T00:00:00Z, 11:00:00,-35.96666666666667,174.61666666666667,Eastern Hemisphere
85031002,1985-12-19T00:00:00Z, 12:00:00,-36.166666666666664,174.78333333333333,Eastern Hemisphere
85031003,1985-12-19T00:00:00Z, 12:45:00,-36.3,174.9,Eastern Hemisphere
85031004,1985-12-19T00:00:00Z, 13:00:00,-36.36666666666667,174.91666666666666,Eastern Hemisphere
85031005,1985-12-19T00:00:00Z, 14:00:00,-36.583333333333336,174.96666666666667,Eastern Hemisphere
85031006,1985-12-19T00:00:00Z, 14:15:00,-36.65,174.93333333333334,Eastern Hemisphere
85031007,1985-12-19T00:00:00Z, 14:30:00,-36.666666666666664,174.88333333333333,Eastern Hemisphere
85032001,1985-12-20T00:00:00Z, 14:45:00,-36.766666666666666,174.81666666666666,Eastern Hemisphere
85032002,1985-12-20T00:00:00Z, 16:30:00,-36.5,175.2,Eastern Hemisphere
85032003,1985-12-20T00:00:00Z, 17:30:00,-36.46666666666667,175.18333333333334,Eastern Hemisphere
85032004,1985-12-20T00:00:00Z, 17:45:00,-36.46666666666667,175.58333333333334,Eastern Hemisphere
85032005,1985-12-20T00:00:00Z, 18:00:00,-36.483333333333334,175.68333333333334,Eastern Hemisphere
85032006,1985-12-20T00:00:00Z, 18:30:00,-36.516666666666666,175.85,Eastern Hemisphere
85032007,1985-12-20T00:00:00Z, 18:45:00,-36.53333333333333,175.93333333333334,Eastern Hemisphere
85032008,1985-12-20T00:00:00Z, 19:00:00,-36.53333333333333,176,Eastern Hemisphere
85032009,1985-12-20T00:00:00Z, 19:15:00,-36.56666666666667,176.1,Eastern Hemisphere
85032010,1985-12-21T00:00:00Z, 07:15:00,-38.55,178.53333333333333,Eastern Hemisphere
85032011,1985-12-21T00:00:00Z, 08:00:00,-38.733333333333334,178.45,Eastern Hemisphere
85032012,1985-12-21T00:00:00Z, 08:45:00,-38.9,178.3,Eastern Hemisphere
85032013,1985-12-21T00:00:00Z, 09:00:00,-38.96666666666667,178.26666666666668,Eastern Hemisphere
85032014,1985-12-21T00:00:00Z, 09:30:00,-38.983333333333334,178.16666666666666,Eastern Hemisphere
85032015,1985-12-21T00:00:00Z, 10:00:00,-39.2,178.1,Eastern Hemisphere
85032016,1985-12-21T00:00:00Z, 11:00:00,-39.43333333333333,177.91666666666666,Eastern Hemisphere
85032017,1985-12-21T00:00:00Z, 11:15:00,-39.483333333333334,177.83333333333334,Eastern Hemisphere
85032018,1985-12-21T00:00:00Z, 11:30:00,-39.55,177.8,Eastern Hemisphere
85032019,1985-12-21T00:00:00Z, 12:00:00,-39.65,177.7,Eastern Hemisphere
85032020,1985-12-21T00:00:00Z, 13:30:00,-39.96666666666667,177.38333333333333,Eastern Hemisphere
85032021,1985-12-21T00:00:00Z, 13:45:00,-40.03333333333333,177.33333333333334,Eastern Hemisphere
85032022,1985-12-21T00:00:00Z, 14:00:00,-40.083333333333336,177.28333333333333,Eastern Hemisphere
85032023,1985-12-21T00:00:00Z, 14:15:00,-40.13333333333333,177.21666666666667,Eastern Hemisphere
85032024,1985-12-21T00:00:00Z, 14:30:00,-40.18333333333333,177.18333333333334,Eastern Hemisphere
85032025,1985-12-21T00:00:00Z, 14:45:00,-40.233333333333334,177.15,Eastern Hemisphere
85032026,1985-12-21T00:00:00Z, 15:00:00,-40.3,177.1,Eastern Hemisphere
85032027,1985-12-21T00:00:00Z, 16:00:00,-40.5,176.91666666666666,Eastern Hemisphere
85032028,1985-12-21T00:00:00Z, 16:15:00,-40.55,176.86666666666667,Eastern Hemisphere
85032029,1985-12-21T00:00:00Z, 16:30:00,-40.6,176.78333333333333,Eastern Hemisphere
85032030,1985-12-21T00:00:00Z, 16:45:00,-40.65,176.73333333333332,Eastern Hemisphere
85032031,1985-12-21T00:00:00Z, 18:00:00,-40.9,176.46666666666667,Eastern Hemisphere
85032032,1985-12-21T00:00:00Z, 18:15:00,-40.95,176.43333333333334,Eastern Hemisphere
85032033,1985-12-21T00:00:00Z, 18:30:00,-41.016666666666666,176.38333333333333,Eastern Hemisphere
85032034,1985-12-21T00:00:00Z, 18:45:00,-41.06666666666667,176.31666666666666,Eastern Hemisphere
85032035,1985-12-21T00:00:00Z, 20:30:00,-41.4,175.95,Eastern Hemisphere
85032036,1985-12-22T00:00:00Z, 07:30:00,-43.28333333333333,173.28333333333333,Eastern Hemisphere
85032037,1985-12-22T00:00:00Z, 08:00:00,-43.36666666666667,173.13333333333333,Eastern Hemisphere
85032038,1985-12-22T00:00:00Z, 08:30:00,-43.45,173,Eastern Hemisphere
85032039,1985-12-22T00:00:00Z, 08:45:00,-43.5,172.93333333333334,Eastern Hemisphere
85032040,1985-12-22T00:00:00Z, 09:00:00,-43.55,172.88333333333333,Eastern Hemisphere
85033001,1985-12-24T00:00:00Z, 13:45:00,-44.38333333333333,171.33333333333334,Eastern Hemisphere
85033002,1985-12-24T00:00:00Z, 14:00:00,-44.43333333333333,171.33333333333334,Eastern Hemisphere
85033003,1985-12-24T00:00:00Z, 14:45:00,-44.6,171.35,Eastern Hemisphere
85033004,1985-12-24T00:00:00Z, 15:00:00,-44.666666666666664,171.35,Eastern Hemisphere
85033005,1985-12-24T00:00:00Z, 15:15:00,-44.733333333333334,171.35,Eastern Hemisphere
85033006,1985-12-24T00:00:00Z, 15:30:00,-44.8,171.35,Eastern Hemisphere
85033007,1985-12-24T00:00:00Z, 16:00:00,-44.93333333333333,171.36666666666667,Eastern Hemisphere
85033008,1985-12-24T00:00:00Z, 16:45:00,-45.1,171.35,Eastern Hemisphere
85033009,1985-12-24T00:00:00Z, 17:30:00,-45.266666666666666,171.21666666666667,Eastern Hemisphere
85033010,1985-12-24T00:00:00Z, 17:45:00,-45.35,171.18333333333334,Eastern Hemisphere
85033011,1985-12-24T00:00:00Z, 18:00:00,-45.4,171.15,Eastern Hemisphere
85033012,1985-12-24T00:00:00Z, 18:15:00,-45.45,171.11666666666667,Eastern Hemisphere
85033013,1985-12-24T00:00:00Z, 19:00:00,-45.61666666666667,171.01666666666668,Eastern Hemisphere
85033014,1985-12-24T00:00:00Z, 19:15:00,-45.68333333333333,170.96666666666667,Eastern Hemisphere
85033015,1985-12-24T00:00:00Z, 20:00:00,-45.86666666666667,170.86666666666667,Eastern Hemisphere
85033016,1985-12-24T00:00:00Z, 20:45:00,-46,170.7,Eastern Hemisphere
85034001,1985-12-26T00:00:00Z, 09:30:00,-46.666666666666664,168.33333333333334,Eastern Hemisphere
85034002,1985-12-26T00:00:00Z, 10:30:00,-46.63333333333333,168.61666666666667,Eastern Hemisphere
85034003,1985-12-26T00:00:00Z, 10:45:00,-46.68333333333333,168.7,Eastern Hemisphere
85034004,1985-12-26T00:00:00Z, 11:00:00,-46.7,168.78333333333333,Eastern Hemisphere
85034005,1985-12-26T00:00:00Z, 11:15:00,-46.71666666666667,168.86666666666667,Eastern Hemisphere
85034006,1985-12-26T00:00:00Z, 12:00:00,-46.71666666666667,169.13333333333333,Eastern Hemisphere
85034007,1985-12-26T00:00:00Z, 13:00:00,-46.666666666666664,169.48333333333332,Eastern Hemisphere
85034008,1985-12-26T00:00:00Z, 13:15:00,-46.63333333333333,169.56666666666666,Eastern Hemisphere
85034009,1985-12-26T00:00:00Z, 13:30:00,-46.61666666666667,169.63333333333333,Eastern Hemisphere
85034010,1985-12-26T00:00:00Z, 15:45:00,-46.28333333333333,170.25,Eastern Hemisphere
85034011,1985-12-26T00:00:00Z, 16:00:00,-46.25,170.31666666666666,Eastern Hemisphere
85034012,1985-12-26T00:00:00Z, 16:15:00,-46.2,170.4,Eastern Hemisphere
85034013,1985-12-26T00:00:00Z, 16:30:00,-46.15,170.46666666666667,Eastern Hemisphere
85034014,1985-12-26T00:00:00Z, 16:45:00,-46.11666666666667,170.51666666666668,Eastern Hemisphere
85034015,1985-12-26T00:00:00Z, 17:45:00,-45.983333333333334,170.83333333333334,Eastern Hemisphere
85034016,1985-12-26T00:00:00Z, 18:00:00,-45.9,170.88333333333333,Eastern Hemisphere
85034017,1985-12-26T00:00:00Z, 18:15:00,-45.86666666666667,170.95,Eastern Hemisphere
85034018,1985-12-26T00:00:00Z, 19:00:00,-45.7,171.08333333333334,Eastern Hemisphere
85034019,1985-12-27T00:00:00Z, 09:15:00,-42.583333333333336,173.91666666666666,Eastern Hemisphere
85034020,1985-12-27T00:00:00Z, 09:30:00,-42.516666666666666,173.9,Eastern Hemisphere
85034021,1985-12-27T00:00:00Z, 09:45:00,-42.45,173.98333333333332,Eastern Hemisphere
85034022,1985-12-27T00:00:00Z, 10:00:00,-42.4,174,Eastern Hemisphere
85034023,1985-12-27T00:00:00Z, 10:15:00,-42.35,174.05,Eastern Hemisphere
85034024,1985-12-27T00:00:00Z, 10:30:00,-42.28333333333333,174.08333333333334,Eastern Hemisphere
85034025,1985-12-27T00:00:00Z, 10:45:00,-42.233333333333334,174.11666666666667,Eastern Hemisphere
85034026,1985-12-27T00:00:00Z, 11:00:00,-42.166666666666664,174.15,Eastern Hemisphere
85034027,1985-12-27T00:00:00Z, 12:00:00,-41.93333333333333,174.26666666666668,Eastern Hemisphere
85034028,1985-12-27T00:00:00Z, 13:30:00,-41.6,174.4,Eastern Hemisphere
85034029,1985-12-27T00:00:00Z, 14:00:00,-41.5,174.45,Eastern Hemisphere
85034030,1985-12-27T00:00:00Z, 14:15:00,-41.416666666666664,174.41666666666666,Eastern Hemisphere
85034031,1985-12-27T00:00:00Z, 14:30:00,-41.35,174.43333333333334,Eastern Hemisphere
85034032,1985-12-27T00:00:00Z, 15:45:00,-41.11666666666667,174.5,Eastern Hemisphere
85034033,1985-12-27T00:00:00Z, 16:00:00,-41.06666666666667,174.5,Eastern Hemisphere
85034034,1985-12-27T00:00:00Z, 16:45:00,-40.916666666666664,174.38333333333333,Eastern Hemisphere
85034035,1985-12-27T00:00:00Z, 19:00:00,-40.7,173.83333333333334,Eastern Hemisphere
85035001,1985-12-29T00:00:00Z, 10:00:00,-37.3,172.81666666666666,Eastern Hemisphere
85035002,1985-12-29T00:00:00Z, 10:15:00,-37.233333333333334,172.8,Eastern Hemisphere
85035003,1985-12-29T00:00:00Z, 10:30:00,-37.166666666666664,172.78333333333333,Eastern Hemisphere
85035004,1985-12-29T00:00:00Z, 11:00:00,-37.03333333333333,172.76666666666668,Eastern Hemisphere
85035005,1985-12-29T00:00:00Z, 11:15:00,-36.96666666666667,172.76666666666668,Eastern Hemisphere
85035006,1985-12-29T00:00:00Z, 12:00:00,-36.78333333333333,172.71666666666667,Eastern Hemisphere
85035007,1985-12-29T00:00:00Z, 13:00:00,-36.516666666666666,172.68333333333334,Eastern Hemisphere
85035008,1985-12-29T00:00:00Z, 13:15:00,-36.45,172.66666666666666,Eastern Hemisphere
85035009,1985-12-29T00:00:00Z, 13:45:00,-36.31666666666667,172.65,Eastern Hemisphere
85035010,1985-12-29T00:00:00Z, 14:00:00,-36.25,172.63333333333333,Eastern Hemisphere
85035011,1985-12-29T00:00:00Z, 15:30:00,-35.85,172.56666666666666,Eastern Hemisphere
85035012,1985-12-29T00:00:00Z, 15:45:00,-35.78333333333333,172.55,Eastern Hemisphere
85035013,1985-12-29T00:00:00Z, 16:00:00,-35.733333333333334,172.55,Eastern Hemisphere
85035014,1985-12-29T00:00:00Z, 18:00:00,-35.18333333333333,172.46666666666667,Eastern Hemisphere
85035015,1985-12-29T00:00:00Z, 18:15:00,-35.13333333333333,172.46666666666667,Eastern Hemisphere
85035016,1985-12-29T00:00:00Z, 18:30:00,-35.05,172.46666666666667,Eastern Hemisphere
85035017,1985-12-29T00:00:00Z, 20:00:00,-34.68333333333333,172.43333333333334,Eastern Hemisphere
85035018,1985-12-29T00:00:00Z, 20:15:00,-34.6,172.41666666666666,Eastern Hemisphere
86001001,1986-03-06T00:00:00Z, 07:30:00,-38.7,173.91666666666666,Eastern Hemisphere
86001002,1986-03-06T00:00:00Z, 08:00:00,-38.583333333333336,173.86666666666667,Eastern Hemisphere
86001003,1986-03-06T00:00:00Z, 09:00:00,-38.333333333333336,173.81666666666666,Eastern Hemisphere
86001004,1986-03-06T00:00:00Z, 09:45:00,-38.13333333333333,173.71666666666667,Eastern Hemisphere
86001005,1986-03-06T00:00:00Z, 10:40:00,-37.916666666666664,173.63333333333333,Eastern Hemisphere
86001006,1986-03-06T00:00:00Z, 11:00:00,-37.833333333333336,173.6,Eastern Hemisphere
86001007,1986-03-06T00:00:00Z, 12:00:00,-37.56666666666667,173.5,Eastern Hemisphere
86001008,1986-03-06T00:00:00Z, 14:15:00,-37,173.3,Eastern Hemisphere
86001009,1986-03-06T00:00:00Z, 14:30:00,-36.93333333333333,173.26666666666668,Eastern Hemisphere
86001010,1986-03-06T00:00:00Z, 14:45:00,-36.86666666666667,173.25,Eastern Hemisphere
86001011,1986-03-06T00:00:00Z, 15:00:00,-36.8,173.23333333333332,Eastern Hemisphere
86001012,1986-03-06T00:00:00Z, 16:00:00,-36.55,173.13333333333333,Eastern Hemisphere
86001013,1986-03-06T00:00:00Z, 16:30:00,-36.416666666666664,173.08333333333334,Eastern Hemisphere
86001014,1986-03-06T00:00:00Z, 17:00:00,-36.3,173.05,Eastern Hemisphere
86001015,1986-03-06T00:00:00Z, 17:45:00,-36.1,172.95,Eastern Hemisphere
86001016,1986-03-06T00:00:00Z, 18:00:00,-36.03333333333333,172.93333333333334,Eastern Hemisphere
86001017,1986-03-06T00:00:00Z, 18:15:00,-35.96666666666667,172.9,Eastern Hemisphere
86001018,1986-03-06T00:00:00Z, 18:30:00,-35.88333333333333,172.88333333333333,Eastern Hemisphere
86001019,1986-03-07T00:00:00Z, 07:30:00,-35.06666666666667,174.26666666666668,Eastern Hemisphere
86001020,1986-03-07T00:00:00Z, 08:00:00,-35.13333333333333,174.4,Eastern Hemisphere
86001021,1986-03-07T00:00:00Z, 08:15:00,-35.2,174.58333333333334,Eastern Hemisphere
86001022,1986-03-07T00:00:00Z, 09:00:00,-35.333333333333336,174.5,Eastern Hemisphere
86001023,1986-03-07T00:00:00Z, 09:15:00,-35.38333333333333,174.51666666666668,Eastern Hemisphere
86001024,1986-03-07T00:00:00Z, 09:45:00,-35.5,174.56666666666666,Eastern Hemisphere
86001025,1986-03-07T00:00:00Z, 11:15:00,-35.85,174.63333333333333,Eastern Hemisphere
86002001,1986-03-12T00:00:00Z, 07:30:00,-38.28333333333333,178.56666666666666,Eastern Hemisphere
86002002,1986-03-12T00:00:00Z, 08:45:00,-38.6,178.53333333333333,Eastern Hemisphere
86002003,1986-03-12T00:00:00Z, 09:00:00,-38.68333333333333,178.5,Eastern Hemisphere
